,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Y0.95Ca0.05Ba2Cu2.95Co0.05O6.96,2.2230296302527677,0.08902275619103141,-4.510969028776044,-0.631517510584112,2.1628770347903927,-0.5492292545467022,-0.45461489948373907,-0.34462703296096586,1.398119344433611,0.27616742419719703,1.101580993711431,0.12330891446287623,0.43162402679941375,-1.1973023541958743,-0.37944754376071954,-1.3374979665757867,-0.7760417480421683,0.5857810247552032,0.5101895172382117,-0.48302036555939415,0.20577886442071527,0.08588882597000909,1.089612380764142
Y0.95Ca0.05Ba2Cu2.95Ni0.05O6.83,1.2453315349590395,0.3673019774848845,-4.409994176030424,-1.9924382066499036,2.5574900561163765,0.4633455393290289,0.9714996486278897,-0.82325106448736,0.6521003341159648,0.6416877943175646,0.464426388044899,0.6384342677502871,0.5429322992463198,-0.6838253472440232,-0.2691755969976903,-1.7080744741769145,0.3977486708362867,0.2544760482690515,0.5305220535821247,-0.06449666182115939,0.8125869959853993,0.864888186244548,0.9996131982094878
Y0.95Ca0.05Ba2Cu2.95Zn0.05O6.89,1.6202584434901344,1.1009837816869037,-4.029192388746024,-3.5938626900413935,2.6367858527775856,-0.06884718241466355,0.5186856424549693,-0.7005792463512266,1.7183186838322093,1.05551122922402,-0.7239298025856024,-0.6455113570189946,0.10489504981435946,-0.5911716089086256,-0.16230014396504155,0.12186150769113019,-0.8068224112101469,0.5175356867915677,0.5406034362535957,-0.08325455835362396,0.8079955081907696,0.12587826696436796,0.5292650900517966
Y0.95Ca0.05Ba2Cu3O6.7,-2.6304272550124335,1.6858291442784834,-2.316625723013667,-2.508443072501346,1.3149951188701345,-0.16518829637893773,1.2741929255387987,-1.8922858070229356,1.9263546262990765,0.30826012999662655,0.5887605719173585,-0.7275235962643215,-0.09103248231033867,-1.0249564140333296,0.323188991347021,0.3781458571121767,0.18046808990927682,-0.9034833673927997,0.6206093842833759,0.28783113973103597,0.02958795660175718,0.3367805066689309,-0.008918874197023051
Y0.95Ca0.05Ba2Cu3O6.79,-2.3541449932458343,1.8826129530709654,-2.3286332323247523,-2.6068717418759504,1.2513321793778263,-0.6083244925745724,0.9044985817515634,-1.092295847467429,1.7264158156852953,0.21823843448159166,0.7241862902190114,-0.7383543591718866,-0.027064076952495183,-1.5077710936184483,0.4980388859017722,0.23629937771322282,0.13639094620149192,-0.7701167360171354,0.6108783854068854,0.22808807929251385,0.15237060582993311,0.2760691361422775,-0.12052291517055902
Y0.95Ca0.05Ba2Cu3O6.94,-1.858722443836079,2.1861988574785163,-2.3699233174025625,-2.7285154322065925,1.0596386329835914,-1.2880711309515551,0.25990048140288285,0.025892068098041145,1.376643937306887,0.2739036664794364,0.7933572646618476,-0.9831136285931573,0.0923112426153131,-1.582100658810146,0.37827402048386294,0.26504695981495485,-0.048951474490995905,-0.8470020419213836,0.6599534997884682,0.2797099200406124,0.18061324137863427,0.3468320510817255,-0.10607238503430966
Y0.95Ca0.05Ba2Cu3O7,-1.6653469483050674,2.3058384861734957,-2.386726667944336,-2.7761158480818864,0.9853253567175065,-1.55473275907513,0.010093739390174078,0.46340506922916563,1.2427341155295537,0.2940793197275982,0.8205104521803986,-1.0737416097496302,0.13784281616788732,-1.619539473067762,0.33896513314548904,0.2726578354242883,-0.11894342961789245,-0.8757294133596074,0.6762436272884902,0.2982139904663286,0.19455545310755568,0.372392701259407,-0.10120856929798362
Y0.95Cs0.05Ba2Cu3O6.61,-5.792751141082023,-1.7003766904963524,-2.829902032288318,-2.006901410898434,-1.1095581054600179,2.5614925923816996,0.978202019894646,-0.4924103988430546,0.3278758011406136,-2.6979642214184256,1.5190441935858607,-0.3555524621562307,0.03447859026077049,-1.8374150998679595,-0.44249509777447127,1.2934772111767416,1.8275262693017786,-2.9209505284431443,-2.991325602313165,0.7889739324244583,2.6133315148243472,-1.5438160592091128,0.7156142096468261
Y0.95K0.05Ba2Cu3O6.6,-4.520546738677389,0.4197332523872283,-2.3069054623726224,-2.181093386510569,-0.09301630312918553,1.5788734677123561,1.0835158940660459,-1.6899622917782509,1.2532645278553065,-1.3429759709874984,2.418689643583278,0.5691823869175123,-0.3380205070156605,-1.355204889609045,-0.4281244609343413,0.6550970692852112,1.9141846568622491,-2.6809795957419595,-0.2825825892628346,-0.6673220823036251,2.1534193759772884,-0.29817048113107497,0.8996228324972071
Y0.95La0.05Ba2Cu3O6.58,-3.682991992224551,-1.2945716783864385,-1.7923468326959409,-0.19855106325328925,0.5199414678841922,0.3212437611465763,0.29476001496805454,-2.1987727126469263,0.48354522657636184,-1.382998629843331,0.29082908553979897,1.3346828963331967,-0.9200200124332151,0.12011701781712453,1.9672630452028017,-0.20362381731550902,1.3465510341221474,-0.04480547232463602,0.038493073762987065,0.5053666197407762,-0.02448861293423432,-0.3564664173023482,-0.02855555334995558
Y0.95Pr0.05Ba2Cu3O6.85,-2.6806325335524814,-1.5860352806938403,-2.053309674302835,0.974552027718739,-0.43371867925818847,-0.8879416048024217,-1.3853864168674477,-0.32219051424572065,0.42009068764055446,-2.010301421343002,0.8400500877260927,0.28812165823166314,-0.5689226057051687,-0.17879426666539522,1.4099164785043323,0.20882427198038456,0.11518050566576178,-0.7166515680851423,0.10931585005555035,0.16662270621165817,-0.09281289729839165,-0.22105681333303653,-0.06769284364229664
Y0.95Pr0.05Ba2Cu3O6.95,-2.362287248072204,-1.379063958821882,-2.077637435014489,0.8843951804265641,-0.5411332899828527,-1.3484310525956023,-1.7978112796939094,0.457298501791844,0.1994646156663538,-2.021075241593063,0.9192275196864182,0.18210948438345603,-0.49552805522337434,-0.38674217475058026,1.4261802973641826,0.16807855435563046,0.019147761043609792,-0.7052106194976163,0.12302550001104508,0.16695198576919612,-0.035518730320741286,-0.21395588139502406,-0.10136793584129271
Y0.95Pr0.05Ba2Cu3O6.96,-2.329745998993463,-1.3589627406284108,-2.0805604922474967,0.8763717092884439,-0.5537867166777666,-1.3930327823006314,-1.8395620740543652,0.5301396114613945,0.17712630720535147,-2.017480814295136,0.9235504426815209,0.1664471777527838,-0.487933918721715,-0.39096524426389906,1.4185466561882416,0.17000383071726605,0.00705992573763976,-0.7108708177004782,0.12583732075986645,0.17040625750342253,-0.033778958619130266,-0.20935562703883887,-0.1001634656573195
Y0.95Pr0.05Ba2Cu3O6.965,-2.307225453711001,-1.3513615985975176,-2.084624755952215,0.8773794497078192,-0.5719203791427483,-1.4097775018106617,-1.867094601985272,0.5427482974434951,0.16157166940049594,-1.9886417372357033,0.905921785879973,0.1269208046873409,-0.4816659229741151,-0.2969256711203725,1.3589710173113008,0.20629183562431216,-0.014835459207602618,-0.7526465228136036,0.13685570350349438,0.1922435292200908,-0.05643723539706777,-0.1840575821509637,-0.07363267510948879
Y0.95Pr0.05Ba2Cu3O6.97,-2.297270884178866,-1.3388934813680828,-2.083491411565134,0.8683720677339917,-0.5664197173280974,-1.437544892430794,-1.8811986073088813,0.6027952322259413,0.15487372362783233,-2.0138800606075473,0.9278369325579346,0.15085198316986156,-0.4803701819947441,-0.3951724602474234,1.4109666345876404,0.17191906510248406,-0.004985955183600611,-0.7165538262187429,0.12861204894920422,0.17385576367304995,-0.03203142450779336,-0.20476469081476525,-0.0989362654301346
Y0.95Pr0.05Ba2Cu3O7,-2.200777857705756,-1.2786675118004844,-2.0921078991592967,0.8440856654000803,-0.603183956026946,-1.571020241123408,-2.004853605284946,0.821691993120103,0.08900448976448218,-2.005358248497513,0.9421747904226211,0.1071845994215383,-0.4580725186739835,-0.4159411030077075,1.3933261620997375,0.17457689997808332,-0.03951394675939451,-0.7304005191005949,0.1358909372290396,0.18245190208016646,-0.024725986059132725,-0.19301859868153298,-0.09734156275200652
Y0.95Rb0.05Ba2Cu3O6.59,-4.957890551225807,-0.5806628115734739,-2.540272552336938,-2.0148578826447845,-0.5351949829944691,1.9820853379152297,0.9459102239786537,-1.397217661578327,0.8480998735218241,-2.0064093124535094,1.8005293961236657,0.21157625409394656,-0.2381601574739454,-1.2859135346262744,-0.021008981586263378,0.8227968134515011,2.0229104928869517,-2.682147428664029,-1.1751703687138806,-0.3181889718047035,2.510540155899881,-0.8380572974061448,0.8198958385571915
Y0.95Sc0.05Ba2Cu3O6.63,-3.1304925195504447,0.772939649776725,-2.5727605027662968,-0.4183191385066932,1.1865154382315855,-0.02089561946348432,0.32771915587247297,-2.4041465020014505,0.6359250115133555,-1.078435720462483,0.027350823328953233,0.5725918696034727,-0.8101192779862992,-0.9087926427232058,1.0727257755666963,0.22465185096613155,1.3200909779925882,0.031610083874411485,0.3850685202890796,0.2956604875696263,-0.9966667326536803,-0.5495955944936636,0.3532804557234754
Y0.96Pr0.04Ba2Cu3O7,-2.230087583346455,-1.2520935311162467,-2.1437575885108147,0.8199403370420543,-0.5547297276479483,-1.6337577963346863,-2.017120824599958,0.8547955158494315,0.118644903041434,-2.030356003529647,0.9621139476706017,0.11109662596984234,-0.4750737560463506,-0.40064163310497714,1.43196818287202,0.17479236356163763,-0.027690632214226345,-0.7604950367339226,0.14539556500539821,0.18938150800135817,-0.02778348428600001,-0.1861160519569838,-0.07029504622570816
Y0.96Tb0.04Ba2Cu3O7,-2.1834075931841452,-1.1242955561808872,-1.6868228792864723,0.017634494090952614,0.2987778101613627,-1.7453923623051224,-1.0863947512770094,1.382252572320438,-0.4761963305113484,-1.6270177392248373,0.07108165757034056,0.6912529365598331,-0.431648502569078,-0.10071219845638267,1.4531046642787104,-0.1787011307976011,0.605739082874526,-0.6253534985727417,0.045194691921417396,1.055710177255234,-0.015778634833425596,0.28607594728490554,-0.2578280587674216
Y0.975Ca0.025Ba2Cu2.975Al0.025O6.89,1.1247882834708143,1.0105518572199765,-4.617794044828542,-2.9686857185160216,1.9454862947903147,-0.4652665478497055,0.7662952919732696,-0.9641489620930209,1.3887214332333802,1.3821075209079166,2.175661785514809,0.09559638490984222,0.3733378435388412,-2.046626381026943,-0.21356244562804771,-1.176751296825636,-0.7323753578797448,0.21352839179075414,1.0577309068167535,0.12158569755729771,-0.05142138407160881,0.5091537712928538,1.2497772975320987
Y0.975Ca0.025Ba2Cu3O6.72,-2.6642894522545384,1.6835310529821723,-2.387702492288031,-2.469318408180335,1.3748015923061743,-0.32476949417574136,1.0937181672142346,-1.728021155312671,1.8719508524045463,0.4285607806568659,0.591999554739118,-0.8191520544235659,-0.08924148710628843,-1.0293128308651611,0.33296541790419687,0.4334535764842336,0.19628056396855106,-0.9408470294432227,0.6846697825358411,0.30444080706036086,0.09068179066071029,0.4007114785282562,0.03922284835919636
Y0.975Ca0.025Ba2Cu3O6.95,-1.93486481363854,2.166694748117328,-2.4343169020329904,-2.6876440256965832,1.1462567269704638,-1.4047448081210416,0.13821607155780133,0.1382081479610908,1.3563121763076766,0.3538864253146446,0.816739755408872,-1.012929695037889,0.0811101373953281,-1.703145393410504,0.47002013816116084,0.2719455705008117,0.0001135218175237868,-0.8303655669673878,0.7051892092353285,0.2668093566763512,0.26978754950229256,0.37442053082329246,-0.09218181215291436
Y0.97Ca0.03Ba2Cu3O6.97,-1.8392151852664358,2.2115219913732127,-2.43022661806345,-2.707266792551626,1.086357655636467,-1.4713974408150046,0.06307133485864133,0.2473379557396282,1.3051625272521215,0.3781770893781654,0.7976649764998776,-1.0787133840957566,0.10336151217867788,-1.5751292331156963,0.36813725578900275,0.31668665978223876,-0.05499262486669218,-0.8920108898956596,0.7133431948269122,0.3009259650474838,0.227668655222446,0.40602010802660654,-0.062547557129591
Y0.984Ca0.016Ba2Cu3O6.986,-1.8571122428530427,2.222548855456145,-2.4706232244421433,-2.693878847865455,1.127842190659341,-1.589402321895773,-0.04813347358633097,0.3923963070885805,1.2747893236426466,0.41974978180373274,0.8217097485963906,-1.1044862192648262,0.10312397213260353,-1.672071351353509,0.42988977178046517,0.3125466302964625,-0.03569600805967346,-0.877323188766442,0.7413455928574413,0.29135134031649923,0.2882355483046553,0.4214757526461982,-0.05586381146961739
Y0.985Ca0.015Ba2Cu3O6.98,-1.882257260722247,2.2092763241718676,-2.4714746596229564,-2.6875913664481597,1.140720166422923,-1.5668949861108192,-0.02617037727241155,0.3525747557631582,1.288894028832527,0.41849858549925023,0.8216660636039189,-1.0935187251526328,0.0974982096530806,-1.6813442178211344,0.44305627255070357,0.30885624298692776,-0.024847113134275633,-0.8700336931077803,0.740958085961963,0.28701643268091503,0.2927192593216821,0.41806617234712395,-0.0575321011475667
Y0.98Ca0.02Ba2Cu3O7,-1.7942784061433683,2.257514805483956,-2.462690683498767,-2.714840492855767,1.098128145821429,-1.6397297730484466,-0.08958171432890547,0.4969355055839699,1.2441965281670264,0.4009650412036834,0.8324806377705452,-1.1093540037387062,0.11608850139726848,-1.7019905292053663,0.4265553125327531,0.299128970668674,-0.0552399758026837,-0.8719555607516719,0.7331685157446151,0.29023584814452363,0.2861607167337507,0.41357458405059644,-0.06929457283639562
Y0.98Pr0.02Ba2Cu3O7,-2.3004235626960705,-1.195614569596429,-2.2507566826711174,0.7700927413628846,-0.45106627725535875,-1.7705799396834474,-2.044349940002536,0.9202726181124223,0.18391269033019647,-2.079722178120623,1.005077254010309,0.11386831842219583,-0.5111782192230305,-0.3634624871287155,1.512149726164972,0.17612752604351578,-0.00631506497925252,-0.8249318685449915,0.16823502000500745,0.20461206197957074,-0.03337878278121513,-0.17005202048346116,-0.004159565714937301
Y0.99La0.01Ba2Cu3O7.07,-2.1661557244281875,-0.21324922601673635,-2.1139801865985253,-0.6182999171144531,0.058715421854745195,-2.1475058901180386,-1.9206952188767386,1.5184357034757725,-0.5520261262659621,-1.2232704783907884,0.5848460121373995,0.46815168472059676,-0.5878801664381101,-0.010249974943514973,1.6489926535782833,-0.032475661404996636,0.7256327141838486,-0.475749465317046,0.21824490189604845,0.7346967599968607,0.05862145274078217,-0.06844022226744478,0.11486579370871602
Y0.9Ba2.1Cu3O7,-6.3077542229543475,4.099446870672434,2.2387287637122295,-0.5838871445423999,-0.7333138304242179,-1.7729600653947462,-0.41708297600670396,-0.06661817630840897,-0.2403090928486227,-1.3764053237448035,0.011377477710369645,-0.29631301373658203,0.2059065514224231,-0.9199678875431135,0.24562203806123917,-0.21212672999616702,-0.5931433647024561,0.05209456840340838,0.08085292307284922,0.3326536640074836,-0.05630399084125149,-0.1130589351646896,0.16059872633560088
Y0.9Ca0.1Ba1.5La0.5Cu3O7.13,3.188352968239727,-0.9903278665770923,-3.2255905806343153,-1.555377795193489,-2.1420370573458474,-0.21165819519819185,-0.6888042542685466,1.6440788400989985,-0.29613566365733185,1.767998768213563,-0.4811081689229274,0.08102083303536335,0.2665455391492511,-0.7439111774107161,-0.24840287213802215,-0.08692964588425403,0.4235878188992264,0.0651296140459774,0.5675756199727551,0.4240017867813301,0.06491378594899583,0.3693117159430213,0.15007695428519438
Y0.9Ca0.1Ba1.5La0.5Cu3O7.19,3.3745767679892262,-0.8760759670245089,-3.248868638557759,-1.599883912961494,-2.2139177316908385,-0.46874603769122214,-0.930775185437114,2.0437300227148945,-0.42206926310887183,1.800061996464662,-0.46920623848474347,-0.02558134262587665,0.3098762280295632,-0.7091504668221704,-0.32064279943787816,-0.0551168059761616,0.34459985027689816,0.002658067737758062,0.5875277122717578,0.4551205664891168,0.06128433152371829,0.4114276956819314,0.17637179851012275
Y0.9Ca0.1Ba1.6La0.4Cu3O7.09,2.819829334736217,-1.0249523339576334,-3.3390171070339543,-1.7227025073186948,-1.7269781700211067,-0.15735487441189175,-0.4781565362947392,1.3806233519592164,-0.12930786044432416,1.2651081304242184,-0.28699299531399824,0.19572790802195725,0.20392478487653662,-0.9742179064655929,0.027473666847540757,-0.2263807337635745,0.3640117599493249,0.1760148547273954,0.601122922314961,0.36237806521378085,0.10007057877331511,0.3005506774251056,0.1709129732483028
Y0.9Ca0.1Ba1.7La0.3Cu3O7.04,2.384300456714098,-1.070284074637487,-3.462801745250165,-1.8849578079500575,-1.2830752364415017,-0.09123857148702377,-0.2356296647821866,1.0307171872781316,0.07775729676668133,0.7708031022971141,-0.09418174884378983,0.2984481936564447,0.1274952751002893,-1.1417032385728063,0.29816445807041764,-0.3509024148999838,0.3027745054513162,0.26397346379766834,0.6466224264923821,0.31014617907694386,0.12466064855838695,0.2427608673946702,0.23873978227651296
Y0.9Ca0.1Ba1.8La0.2Cu3O6.97,1.843763846142173,-1.1557789692178582,-3.6455464747013746,-2.0300436689329993,-0.7285705702861405,0.031897581833436515,0.04329658288575222,0.4972853034525617,0.36868609247137235,0.2996424465518797,0.1155817909167709,0.38892463615796324,0.008488634588308973,-1.1300069363174956,0.5562280595538552,-0.4138703716194671,0.25947460410441153,0.26622518120397154,0.7342535001778885,0.31720237045869953,0.12704257896957585,0.19402821118925778,0.33203270795298767
Y0.9Ca0.1Ba1.9La0.1Cu3O6.95,1.3958662045856516,-1.129211281202089,-3.896261015950776,-2.2130843118121075,-0.19235716545076087,-0.1294903027559741,0.08761544944057044,0.2889655417594492,0.5901699226426647,-0.11309439751808695,0.35029079059153745,0.3313909137731578,-0.09349109779084402,-0.9553121072439161,0.7326522450035864,-0.40129982016167465,0.1272565022438579,0.15394109962078945,0.8762043308096338,0.3862832799311735,0.11722358283280461,0.2136837456824193,0.524674118362993
Y0.9Ca0.1Ba1.9La0.1Cu3O6.96,1.4351738932823168,-1.1121332196801497,-3.902282260646423,-2.2153005546901956,-0.21798658733626258,-0.1679761962618825,0.03784451744823956,0.3345726364114658,0.5625956690903829,-0.07849188216350243,0.3319635656209145,0.279159207391231,-0.0829717837911352,-0.8499001875439018,0.6613099149397071,-0.3589379418288063,0.09711189833387268,0.10380213261508074,0.8902820356199287,0.41268065322897235,0.0921840128075702,0.24483201388578588,0.5556938822991985
Y0.9Ca0.1Ba2Cu2.55Co0.45O7.02,5.661936427519308,0.08693558035865731,-2.4102968880811377,0.5613483777341752,1.6667135773478858,0.7697979133998611,-1.767228793676949,-1.7864546886210926,-1.0229750837982827,1.9257112312520368,0.5894057377301755,-1.0059021249371443,0.9756249393214154,-0.6309441410832939,-1.9571355619523898,-0.21066268376859043,-0.8286792290715029,-1.167838355984467,-0.009373597361240894,0.3338410125551976,0.14289808455823838,0.24319914715679614,-0.11283164471693938
